engine_id,cycle,op_mode,op1,op2,op3,vibration_index,thermal_index,efficiency_index,fuel_index,overall_HI,HI_smooth,HI_trend,risk,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,datetime,plant,temperature,humidity,rainfall,temp_gap,humidity_stress,vibration_index_roll_mean_5,vibration_index_roll_std_5,thermal_index_roll_mean_5,thermal_index_roll_std_5,efficiency_index_roll_mean_5,efficiency_index_roll_std_5,fuel_index_roll_mean_5,fuel_index_roll_std_5,Air temperature [K]_roll_mean_5,Air temperature [K]_roll_std_5,Process temperature [K]_roll_mean_5,Process temperature [K]_roll_std_5,Rotational speed [rpm]_roll_mean_5,Rotational speed [rpm]_roll_std_5,Torque [Nm]_roll_mean_5,Torque [Nm]_roll_std_5,Tool wear [min]_roll_mean_5,Tool wear [min]_roll_std_5,vibration_index_roll_mean_10,vibration_index_roll_std_10,thermal_index_roll_mean_10,thermal_index_roll_std_10,efficiency_index_roll_mean_10,efficiency_index_roll_std_10,fuel_index_roll_mean_10,fuel_index_roll_std_10,Air temperature [K]_roll_mean_10,Air temperature [K]_roll_std_10,Process temperature [K]_roll_mean_10,Process temperature [K]_roll_std_10,Rotational speed [rpm]_roll_mean_10,Rotational speed [rpm]_roll_std_10,Torque [Nm]_roll_mean_10,Torque [Nm]_roll_std_10,Tool wear [min]_roll_mean_10,Tool wear [min]_roll_std_10
1,11,2,0.287068043,0.463129878,0.776890042,1.5332909737548999,1.2498456248392027,1.7327998382898624,2.2379567322078677,3.300808254,1.882414921,-0.032567888,Later,11,H29424,H,298.41208890938697,308.9117328398514,1783.5708176159415,23.978321717821252,24.147647090780087,0,0,0,0,0,0,01-01-2023 10:00,Plant_A,20.41,51.06,0.0,15.34,0.5106,1.1193354529728534,0.5295529070442128,0.8532584012767408,0.24822069067535862,1.0414128382611154,0.46743460247583074,1.0044860482491604,0.7691063447538146,298.27830956494176,0.18240418376859244,308.76360865069654,0.18582911133463512,1652.7777718437017,111.67696325722503,32.54302828225851,8.198766191076219,19.33822422751758,3.7478924473627067,1.0253957978139376,0.42299323938444344,1.0547396283894186,0.34168236449652695,0.9014451483687462,0.4094806592253033,0.9807675577891531,0.5634528698491096,298.2218826149409,0.13959346339335793,308.6937700499749,0.15429963923635023,1543.7204960503786,139.2979054913705,37.92832495729111,8.368249166936955,12.84989053804382,7.6028069409886685
1,12,2,0.285161027,0.350007133,0.798425535,1.6876929879024138,0.8637425018071228,1.490255762317157,1.2355326802404047,2.475926128,1.896417244,-0.024629007,Later,12,H29425,H,298.59237684093137,309.0888312446513,1421.7378096646485,44.15815668319868,26.69161322666586,0,0,0,0,0,0,01-01-2023 11:00,Plant_A,39.4,89.38,0.5,-3.45,0.8938,1.230870012742714,0.5878821011152503,0.8689394370666775,0.24531674126039182,1.2364634331387914,0.38990677954498265,1.205808699496831,0.6354768261203119,298.3783526056833,0.1917219978738365,308.8618383281212,0.20501393466231344,1625.8719427206713,150.27681515731308,32.89852348378339,8.751842480169783,21.91320220723349,3.413927020245858,1.0941272185103716,0.4715319195087819,0.9683526783408796,0.24940310148772266,0.9421480903133712,0.44797766984409404,0.9988311737062665,0.568961964271718,298.259814168267,0.18201866322270602,308.7314351542858,0.19883639870428307,1544.910707098166,138.07229555233945,37.766141854242875,8.213454468691186,15.244848910772925,7.833618693937959
1,13,2,0.288539572,0.278505447,0.786734334,0.4671158957056852,0.6508580480494685,1.1861644568261358,0.1786240669070824,1.432065532,1.867442747,-0.01997404,Later,13,M14872,M,298.609010711118,309.119584340818,1343.3661691700959,51.46274840961146,32.04505109067037,0,0,0,0,0,0,01-01-2023 12:00,Plant_A,36.65,87.2,1.0,-0.7,0.872,1.0970378455036354,0.6832347101871012,0.8204693844138147,0.2626523358586732,1.2838251419331392,0.3595110528395484,1.135614655737696,0.7396839702286979,298.48024907406904,0.13282982842136223,308.96666343964716,0.1648152592246592,1589.377059081968,195.88028363717953,35.1496751111254,11.960950309585453,24.639467088964274,4.996624425966852,1.087074180492674,0.4812086479786998,0.9446404613051722,0.26843943634474415,1.0265355171393284,0.3992573718634029,0.9063580376024261,0.6226967355696791,298.30917015293903,0.20410086658264062,308.79263156761965,0.21575188208004983,1529.1382374755535,151.94587612908845,37.97421724571883,8.559488261327386,18.1486015481195,8.168143626009627
1,14,2,0.27934039,0.39080427,0.810577624,0.2624113355990751,1.1768100838321578,1.0705378768607208,0.9763450329184654,1.89660445,1.907309993,-0.01533831,Later,14,M14873,M,298.6116069001622,309.19448574625227,1738.9654539001717,30.149371585841113,38.13314758068299,0,0,0,0,0,0,01-01-2023 13:00,Plant_A,24.25,41.97,0.2,11.8,0.4197,0.8392395358573663,0.7115287516181633,0.9393759466871063,0.26243778178715915,1.3433584774386889,0.2663124219110606,1.109591006655505,0.7432463188007682,298.54470258274995,0.08748162332642555,309.06360161936624,0.10907881908590522,1605.1725247676363,205.92451502769495,35.52590704528091,11.717487748215422,28.32144120934229,6.891858303720603,1.0447415181642927,0.5359449980050078,0.9525901755174585,0.27457025950802977,1.0598831065777246,0.3861028510158248,0.9697061666602862,0.5903862694664701,298.351098031562,0.21988656863423967,308.85239192908466,0.2372049752965306,1560.234390617497,160.52606127441254,37.071962109871485,8.888423313633186,21.207033517778974,9.392396155784173
1,15,2,0.300087221,0.377037287,0.803464662,0.2928469555898542,0.8028223130839864,0.910376139766116,0.11660110166370541,1.171006377,1.86002927,-0.013123645,Later,15,L47194,L,298.60358204128255,309.2022321875965,2034.913950992065,19.601266582741342,42.28466558683855,0,0,0,0,0,0,01-01-2023 14:00,Plant_A,23.64,75.28,0.0,12.41,0.7528,0.8486716297103856,0.7019414976881759,0.9488157143223876,0.25491701352476814,1.2780268148119984,0.33110308066027966,0.9490119227875052,0.8704345450268708,298.56573308057625,0.08620662062959489,309.1033732718339,0.1175530653608526,1664.5108402685844,282.3959437979719,33.86997299584277,13.515140518187854,32.66042491512757,7.600156019516084,0.96166391467734,0.5845451824116005,0.9127400415302229,0.26313941904283505,1.0962410427685183,0.34761959752143806,0.8738393658763612,0.6465071802184917,298.39130552100903,0.22616494666003772,308.90310475945864,0.25349261843456916,1622.81109491796,209.5636645650291,35.0110399617708,10.349114170649525,24.562558024891366,10.381255812257372
1,16,2,0.287513601,0.397452984,0.738622364,0.8173755087053725,0.5727578557824778,1.0691008760282077,0.6994348725150148,1.408694386,1.819683552,-0.012242261,Later,16,L47195,L,298.61231733571657,309.2074038524567,1542.4985301822212,48.49253762696109,40.91239459049161,0,0,0,0,0,0,01-01-2023 15:00,Plant_A,23.67,86.26,0.5,12.38,0.8626,0.7054885367004802,0.5917466254735807,0.8133981605110427,0.23400943980968258,1.1452870223596674,0.21636155076801494,0.6413075508489345,0.4894193673234167,298.60577876584216,0.008240186678018032,309.162507474355,0.0545135985287405,1616.2963827818405,277.5240675811477,38.772816177670734,13.476102626155638,36.013374415069876,6.5281266756734055,0.9124119948366667,0.5725706725659645,0.8333282808938918,0.22839240447146672,1.0933499303103915,0.3477234418767084,0.8228967995490475,0.637178685826304,298.44204416539196,0.21119946905902606,308.96305806252576,0.2467156354471117,1634.537077312771,200.3587444245036,35.657922229964626,11.016785572938817,27.675799321293727,10.120409122198529
1,17,2,0.243713411,0.302487086,0.808872693,1.040965233696034,0.624938505247933,0.12031940705532214,0.7488623503425699,1.332953206,1.824793666,-0.011297147,Later,17,M14876,M,298.6096764689542,309.2050381357165,1310.0890034950205,46.43881732633093,45.843192800006285,0,0,0,0,0,0,01-01-2023 16:00,Plant_A,26.08,49.03,0.2,9.97,0.4903,0.5761429858592042,0.340889992406447,0.7656373611992048,0.2452644954365549,0.8712997513073004,0.43112044140360667,0.5439734848693676,0.3772334147905799,298.6092386914467,0.0034397593754391317,309.185748852568,0.037305467844902206,1593.9666215479149,300.6223802046455,39.228948306297184,13.73996694519012,39.84369032973796,5.168153668645969,0.9035064993009589,0.5694943279658519,0.8172883991329412,0.23758465210759586,1.0538815922230458,0.43268282112196316,0.8748910921830992,0.6036562682138162,298.49379564856497,0.17649286644432385,309.02379359034455,0.22009712880313692,1609.9192821342933,224.6905576844072,36.063735895040296,11.361296140328713,30.878446268485725,10.312962991343575
1,18,2,0.348061151,0.357924923,0.806340049,1.0870848823307389,0.8120177735517187,0.9557581712953876,1.2664922090991533,1.925442986,1.835854699,-0.01024166,Later,18,M14877,M,298.69614886334125,309.19766848061073,1404.8778942317667,45.49035631502296,49.17924158196614,0,0,0,0,0,0,01-01-2023 17:00,Plant_A,30.5,68.4,0.0,5.55,0.684,0.7001367831842149,0.3991009753178623,0.7978693062996548,0.23685494051479236,0.8252184942011509,0.4002609681904946,0.7615471133077818,0.4245827032617491,298.6266663218913,0.03899372471110023,309.2013656805265,0.005284412565142646,1606.268966560249,288.83060932044856,38.03446988737949,12.624898399960005,43.270528427997114,4.314420465555236,0.8985873143439251,0.56746915373752,0.8091693453567347,0.23608448542842725,1.054521818067145,0.43251567761467086,0.9485808845227389,0.6017961731939796,298.5534576979802,0.12030152935739699,309.0840145600868,0.16548945365622264,1597.8230128211085,232.82854133423578,36.59207249925244,11.693372624047909,33.954997758480694,10.760591861965032
1,19,2,0.310056819,0.263690708,0.778045105,1.3236754393167824,1.3292043969927338,0.0024498217614783435,0.30057677030024477,1.904562507,1.857830364,-0.008977459,Later,19,H29432,H,298.80143703986977,309.1966106962177,1304.2961885758812,54.73754785964417,50.63999352691374,0,0,0,0,0,0,01-01-2023 18:00,Plant_A,28.64,85.77,0.2,7.41,0.8577,0.9123896039277565,0.39021370512154085,0.82834816893177,0.29936479075419475,0.6116008831813022,0.507306524888479,0.6263934607841376,0.44612353937760807,298.6646323498329,0.0854297424188202,309.20179067051964,0.004638786541823265,1519.3351134953912,303.92606435176657,42.9521051421401,13.541183427470058,45.77189761724326,4.215714369583701,0.8758145698925613,0.5423751194025821,0.8838620578094382,0.27178205884574547,0.9774796803099957,0.5428117953886692,0.8679922337198214,0.6315294382186674,298.6046674662914,0.10315197731749168,309.13269614494294,0.10296674927281702,1562.2538191315139,248.8917629237845,39.2390060937105,12.563278572527512,37.046669413292776,10.658204488186762
1,20,2,0.30064803,0.312076889,0.794186739,1.8570436136776107,0.7720458376695701,1.5440627297422949,0.5466707055082417,2.233848659,1.908191249,-0.007208708,Later,20,M14879,M,298.90441936830416,309.31107308123484,1639.8744955293018,32.48070153071479,57.39656517045263,0,0,0,0,0,0,01-01-2023 19:00,Plant_A,25.82,41.7,0.0,10.33,0.417,1.2252289355453077,0.3963151557318615,0.8221928738488868,0.30033566915795273,0.738338201176538,0.6575230686559955,0.7124073815530448,0.35552086612751094,298.7247998152372,0.12734109523870257,309.2235588492473,0.049140756229261236,1440.3272224028383,147.46286061382412,45.52799213173479,8.134298643952201,48.79427753396608,6.090714187748612,1.0369502826278465,0.5728717896898528,0.8855042940856371,0.2709694839595436,1.0081825079942681,0.567256834106965,0.830709652170275,0.6391104761084988,298.6452664479067,0.13243233454533815,309.1634660605406,0.10595889189267509,1552.4190313357115,243.0401872654615,39.698982563788775,12.179567936386666,40.72735122454683,10.69885603525142
1,21,2,0.289312667,0.458791282,0.846629475,1.3202849126469858,1.115332749943803,0.7000150314274848,1.1620273004560078,2.101952557,1.788305679,-0.00607333,Later,21,H29434,H,298.9166684709703,309.3148141525602,1382.538709827038,42.97340348841945,57.14022708344081,0,0,0,0,0,0,01-01-2023 20:00,Plant_A,32.24,74.87,0.0,3.91,0.7487,1.3258108163336302,0.3241799106723661,0.930707852681152,0.28532512693352985,0.6645210322563935,0.6313014710474792,0.8049258671412435,0.4076676893053087,298.78567004228796,0.13275764412461802,309.245040909268,0.06208544040053035,1408.3352583318017,136.71529565890756,44.42416530402646,8.004881050513124,52.039844032555926,5.0805876365650136,1.015649676517055,0.5560801360610242,0.8720530065960972,0.2536592845205552,0.9049040273080304,0.5119955853856729,0.723116708995089,0.433310823982682,298.695724404065,0.1298170290808714,309.2037741918115,0.07018606781186747,1512.315820556821,233.5623385312945,41.59849074084859,10.865737270399174,44.026609223812905,10.087586185815674
1,22,2,0.2705488,0.358644969,0.79016181,1.1649635906602476,1.1612334790110521,1.1709522837911612,1.4694402996159828,2.324258566,1.773138923,-0.002356807,Later,22,L47201,L,298.79805478627145,309.2985759975314,1450.1884006447435,44.73646405665909,62.634566622014646,0,0,0,0,0,0,01-01-2023 21:00,Plant_A,22.79,54.87,0.0,13.36,0.5487,1.350610487726473,0.30084471222163794,1.0379668474337755,0.2386244031039571,0.8746476076035613,0.5774334387422468,0.949041456995926,0.49984036863525066,298.8233457057514,0.0902506706842031,309.26374848163096,0.06110303818940504,1436.3551377617464,125.43731400990744,44.08369465009209,7.933655981645919,55.398118796957604,5.493384571803427,0.9633767367928388,0.5084129871800059,0.9018021043164902,0.2695249909245346,0.8729736794554309,0.4804170485745114,0.7465074709326468,0.4688972795014496,298.71629219859904,0.12790299968310317,309.22474866709945,0.06299115649028482,1515.1608796548305,232.50729748569196,41.65632147819464,10.882400474142576,47.62090456334778,9.617108354619896
1,23,2,0.263816978,0.284725989,0.811924867,1.36240641517147,0.9255438436183179,0.33806379767450156,1.137466678888876,1.701182492,1.800050619,-6.09e-05,Later,23,M14882,M,298.90747325204046,309.30321305433074,1585.887996555816,30.756283716648085,63.63815911126708,0,0,0,0,0,0,01-01-2023 22:00,Plant_A,25.84,86.22,0.0,10.31,0.8622,1.4056747942946193,0.26342132288542347,1.0606720614470955,0.2160872145157235,0.7511087328793842,0.6202321134877217,0.9232363509538706,0.4823798148800868,298.8656105834913,0.060306596051960135,309.284857396375,0.04974253627205806,1472.557158226556,139.4223857153949,41.13688013041711,9.797884912353336,58.28990230281778,5.199059231182896,1.052905788739417,0.48980146093488913,0.9292706838733752,0.25469786213307605,0.7881636135402675,0.49366177252141624,0.8423917321308263,0.43680679110228005,298.7461384526913,0.13472832118209946,309.24311153845076,0.05521286712208349,1539.4130623934027,225.1281139696145,39.5856750088983,10.778624972861785,50.78021536540745,9.107577689612299
1,24,2,0.270188018,0.358955125,0.787690561,0.7795399101368983,0.9907917772075326,0.25507229489111183,1.0190457306418625,1.617493461,1.77213952,8.6e-05,Later,24,L47203,L,299.0012051628142,309.40662285261556,1758.887575445451,25.586529531491596,68.81061475198763,0,0,0,0,0,0,01-01-2023 23:00,Plant_A,27.33,88.55,0.5,8.92,0.8855,1.2968476884586426,0.3884802046186115,0.9929895374900551,0.1554378941526867,0.801633227505311,0.5503521277862934,1.0669301430221942,0.3350358554231781,298.90556420808014,0.07216946681491405,309.3268598276545,0.04504332563481101,1563.47543560047,150.0808904125126,35.306676464786605,8.229110859896897,61.924026547832554,4.854144069113402,1.1046186461931993,0.41929232272745953,0.9106688532109125,0.2410366081300518,0.7066170553433067,0.5089499242707155,0.846661801903166,0.43846732656899623,298.78509827895647,0.14725152031582056,309.26432524908705,0.07250089138603912,1541.4052745479305,227.16910615621373,39.12939080346335,11.306139461935906,53.84796208253791,9.531048803395965
1,25,2,0.308328388,0.34914081,0.782251778,1.009989874972736,1.2244564155049744,0.29344511397441253,0.00609063576767413,1.302415236,1.785280406,-0.000188798,Later,25,M14884,M,298.9949975674932,309.3992536921021,1562.0803194612379,37.265608653200296,70.97358076362625,0,0,0,0,0,0,02-01-2023 00:00,Plant_A,29.12,87.21,0.2,7.13,0.8721,1.1274369407176676,0.2390791714041976,1.083471653057136,0.1229527212942268,0.5515097043517344,0.38916402936424205,0.9588141290740806,0.5579563856490259,298.9236798479179,0.08244674166627072,309.344495949828,0.05374032693778846,1547.9166003868572,144.09357887590048,36.2636578892837,8.095450511468322,64.63942966646728,5.4493190646240794,1.1763329381314878,0.3128376215439133,0.9528322634530113,0.2564592331758332,0.6449239527641362,0.5188023738838629,0.8356107553135628,0.4597864687021162,298.8242398315776,0.14565409842461832,309.28402739953765,0.08012199198123088,1494.1219113948478,148.68748156683105,40.89582501050925,9.076111845205826,56.71685360021668,9.971290040215665
