air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,temperature,humidity,rainfall
-0.6824527675175581,-0.6477328455936419,-0.54105241139262,-0.1790748795290573,-0.1580090631378711,-0.6824527675175581,-0.0953480178265504,0.0
-0.631624529019461,-0.3515097687729997,0.028576030373275,0.5183945705909313,0.0421389175890255,-0.631624529019461,0.6132545391417298,0.0
-0.964408352705648,-0.6843679235643864,-0.0653762268125,-0.1488187733236078,0.2048081995844564,-0.964408352705648,-0.3324393756514971,0.0
-0.7753716388110796,-0.8328173315259316,-0.143307852692148,-0.6355733267036663,0.1778138026128062,-0.7753716388110796,0.5352148922043364,0.0
-0.7179363453708669,0.3292472290358813,0.961046582548536,0.8288239262845993,0.9831246396024048,-0.7179363453708669,0.5933462230943546,0.0
-0.4430927772889747,0.0663940512321682,1.977324529779936,1.0130779079196564,0.2294171048284762,-0.4430927772889747,-0.5381814199436546,0.0
-0.7919681938849505,-0.8796263005782986,-0.278279286892258,-0.0403955567760747,-0.4078215147763168,-0.7919681938849505,-0.1512345542176884,0.0
-0.5064120984318262,-1.172340737316188,0.5322886508917024,-0.5470112560705744,-0.7232015479104605,-0.5064120984318262,-0.2822812078420283,0.0
-0.1145502949541801,-0.6423071748120178,-0.2366058362885837,-0.1354752061022883,-0.952511110177178,-0.1145502949541801,0.2963254530137758,0.0
-0.3346718405150181,0.6553336893592147,0.0783507041832814,0.8256763589019432,0.8206299966043442,-0.3346718405150181,-0.6166545543058223,0.0
-0.4683380390237005,-0.0638044843994274,-0.0018116357653624,-0.5787398077174396,0.5389301747509141,-0.4683380390237005,0.0803630569657547,0.0
0.6276407026508647,0.4705811095929562,0.1078553559339584,1.0887786305694604,-0.5232863507815982,0.6276407026508647,-0.5141141744362675,0.0
0.4253699993575646,0.2257470426667645,2.3692019108218925,1.003769445073179,-0.373447677295005,0.4253699993575646,0.1568241557925559,0.0
0.0189428956734903,-0.1603776766820649,-0.5230473694957468,-0.6157706397998465,0.8636861249616827,0.0189428956734903,-0.0657507779975245,0.0
-0.0625806043359221,0.3517970298111306,-0.1728862139514382,-0.026464763134782,-0.7336889454535489,-0.0625806043359221,0.0262241204139151,0.0
-0.7416126280399028,-0.3706280174617015,2.623695028867628,0.9383301761247655,-0.8907330701245232,-0.7416126280399028,-0.5218759896833196,0.0
0.9462960700966953,0.6976358558478707,-0.4861292313538288,-0.0858384915174972,0.0993734274688882,0.9462960700966953,0.8040022045806804,0.0
-0.8303614026322487,-1.348285012422275,-0.5241574102931728,-0.348807658540222,0.2958142962520046,-0.8303614026322487,0.7483746318012781,0.0
0.2661504417065368,-0.5813446687596205,-0.0718473175915528,-0.7794866303128551,0.2569377238871309,0.2661504417065368,-0.7070861078064057,0.0
0.7664266241893732,0.926549180151881,0.4015738100626402,-0.4637540440271403,0.4810072831211678,0.7664266241893732,0.3287776459367291,0.0
0.7873733513325184,0.6483256806993228,-0.5445273779170835,-0.763190667334005,0.81232478558415,0.7873733513325184,-0.0652868908852235,0.0
0.0217025765177838,0.350850469237945,-0.4543224691349332,-0.3707696070849963,0.3249397250584171,0.0217025765177838,-0.7321383079321048,0.0
-0.345772449495102,-1.328628729176352,0.0078787838661466,-0.7038714293599072,-0.5672919418077773,-0.345772449495102,0.4221027081979713,0.0
-0.9485158049506104,-0.3548731287955249,0.0167707928432014,0.7445701519183501,-0.4742785148572384,-0.9485158049506104,-0.467391639684263,0.0
0.5638632211869024,1.5253638021180689,0.0829310639191607,0.977652026795832,0.8451147185755596,0.5638632211869024,0.3310058448513149,0.0
-0.6934358231023067,-0.7106479676441768,0.3752056603414825,-0.3656693807077115,-0.3113934454728074,-0.6934358231023067,0.8118848642442872,0.0
0.9024612066682868,0.6365870990725223,0.7786510073240772,0.3205395766650767,0.1394099967473962,0.9024612066682868,-0.9621349018479528,0.0
-0.6274191311309861,-0.596117235084342,2.3899476499361407,0.6798619020220382,-0.9460864002107258,-0.6274191311309861,0.3850211217655881,5.0
0.153350781336681,-0.2977703038529963,0.4587339945804231,-0.4879298772309944,0.2035505008656277,0.153350781336681,0.1036584067383292,0.0
0.6892050732490634,1.26063110836767,0.0133788847528425,1.1444622612002708,0.1665837333021851,0.6892050732490634,-0.4942887034600695,0.0
-0.5448788081382127,0.5909831720660641,0.0528677921889206,1.4630697691375456,-0.0877462545401435,-0.5448788081382127,0.3858851165045959,0.0
0.956189385446922,1.0996637262697562,2.380240618006274,0.6130355135849498,-0.3087219783365688,0.956189385446922,-0.1476092434952686,0.0
-0.5935460852319343,0.6285679283845799,0.128745212974676,1.145148463667604,0.3110074180940853,-0.5935460852319343,-0.4651380697702066,0.0
-0.55580424374537,-0.7259765723793798,-0.5339203833457785,-0.3370682738115026,0.5441467026987378,-0.55580424374537,0.7460270049422758,0.0
0.6363797354353804,0.7606656272977017,1.988679124238272,1.0894530244469467,0.4931632869447592,0.6363797354353804,0.0647056488918302,0.0
0.36421924712532,0.3279405114066748,-0.4762469649617898,-0.2644372979186265,-0.46218937939608,0.36421924712532,0.1766293480574758,0.0
-0.8226451702824973,-0.6107871047343304,2.715936813620496,1.174349733345305,-0.4436446330698484,-0.8226451702824973,-0.716378767562303,0.0
-0.8768963498103808,-0.177846486250677,2.4762237148012063,0.7082169497141951,0.4442610904205378,-0.8768963498103808,0.4560434582786485,0.0
-0.1518896797526099,0.4625660203442888,-0.4084428059908387,0.5622507967394885,-0.0335626550564874,-0.1518896797526099,-0.9084124272205912,0.0
-0.5560957215751332,-0.2998688317590691,0.2885648452471215,-0.1253988026239541,-0.0927551869878732,-0.5560957215751332,0.8907305973255798,0.0
0.6593770496692059,0.8473857183213993,0.8457030059053182,0.56300514650353,0.5956969974806576,0.6593770496692059,-0.9654445301707874,0.0
0.5112492294907458,0.189249029367824,-0.5109359166540075,-0.352245468994819,-0.1258436928815922,0.5112492294907458,-0.0431081413276267,0.0
-0.1881526859124074,-0.4422808407484674,0.827275859828101,0.5302934644866947,-0.568087314362303,-0.1881526859124074,-0.4642236355398503,0.0
-0.301507518409425,-0.6250346841166896,0.3753546737467823,-0.375362291939445,0.2767825264631712,-0.301507518409425,-0.4143422830525868,0.0
-0.1068895213356256,0.145930220396409,2.020402045072612,0.4674530845277319,0.0405597076445024,-0.1068895213356256,0.8668373866986672,0.0
0.2112084902242325,-0.1431806713271846,0.0376049360812291,1.0527575257861468,-0.3590306279568124,0.2112084902242325,-0.7541441238723655,0.0
-0.9670711067513718,-0.0032447922408066,1.9683837361578371,0.7907591051466242,-0.3714628577815723,-0.9670711067513718,0.4229545675405595,0.0
0.96844502443316,0.3587989479159393,-0.0492070439091688,-0.2655312665814502,0.6674981080519484,0.96844502443316,0.7891876877496621,0.0
0.3419757935666879,0.4811554003537969,-0.5611592165344002,-0.337262232178743,0.5987335784953852,0.3419757935666879,0.4989902005528174,0.0
0.0517178835495919,-1.3079041753106817,-0.0378100951300971,-0.68644664025957,-1.00842959337676,0.0517178835495919,-0.7411172659803161,0.0
-0.0362955974927708,-0.3632902047690372,-0.0055760019307262,-0.1791214523311472,0.2052059430756709,-0.0362955974927708,0.7253221469301075,0.0
-0.3139781117751024,0.4082870772193109,0.8347405602373583,0.2755376413800953,0.4733317368022636,-0.3139781117751024,0.0638926423877043,0.0
0.6054876487044847,-0.4985446793714483,-0.0286296798427647,-0.2599255868592125,-0.6552411217179849,0.6054876487044847,-0.4809676076384262,0.0
0.9791648999105764,-0.0585092274225592,-0.5283273884905257,-0.6685095707338222,0.3394971278051941,0.9791648999105764,-0.5965909033472313,0.0
-0.9570977937833304,-0.6285889293831117,-0.0609425356097417,-0.1609556630982432,-0.3875892949494269,-0.9570977937833304,0.3100070360068565,0.0
0.7054832043217808,0.2825039216402702,2.21375843016422,1.2069495790312943,-0.4109432463509136,0.7054832043217808,-0.8518631737001285,0.0
0.2890901035880316,0.3761933391668789,-0.4821897192095982,-0.3613527070404614,0.2901536968177329,0.2890901035880316,-0.4787940380872114,0.0
-0.6358889545978761,0.3358388104717123,0.6440553860704001,0.9875190674679488,0.4967864367945142,-0.6358889545978761,-0.5844398363148482,0.0
-0.840662622841004,-0.3788446236348969,-0.5458459986736037,-0.0315278199379862,0.3935892262748248,-0.840662622841004,0.2326467763418028,0.0
0.5817621539616,1.3298809780814964,0.7958217058765084,0.6114599140779176,-0.0163003017551164,0.5817621539616,0.9405296232440312,0.0
-0.476318052783111,-0.8217515393991358,-0.0165788589788605,1.3109166484909798,-0.7752003095085028,-0.476318052783111,0.2924173870381258,0.0
0.9159552908526888,0.8846014904704453,0.1356132272233671,0.8649403934563559,0.3113317332803284,0.9159552908526888,0.7887245579899964,0.0
0.0432159374528955,0.5711409863045169,-0.0438771437475554,1.78550965010782,-0.2651791693628862,0.0432159374528955,0.8084678838899003,0.0
0.413367570159545,0.554274857424481,0.0611435922571415,0.0833690758914864,0.2781869713916663,0.413367570159545,-0.0639257602952492,0.0
-0.8383179576831067,-0.2783334282736359,0.828067452857082,0.1156317674655706,0.3709960854665938,-0.8383179576831067,-0.4133065171988286,5.0
-0.6236941253454493,-0.1401566456220134,-0.0021993978147043,1.2909061305501892,-0.5303042459671399,-0.6236941253454493,0.3786305637779499,0.0
0.6483657753959267,0.1446620143680086,2.248218079498593,0.8508115437775704,-0.8018318152145563,0.6483657753959267,0.251483403157043,0.0
-0.4383282118264953,-0.7535945322152975,2.328972786570477,0.8745824370966068,-1.0371402325668555,-0.4383282118264953,-0.640151104340051,0.0
0.5699469190612276,0.2055380879433453,-0.4985871844885822,-0.6106727831022875,0.8542024553311931,0.5699469190612276,-0.9345070141841758,0.0
0.0270184060466064,-0.5413027710878479,-0.5057674324705318,-0.6151484044460004,0.0231773108155935,0.0270184060466064,-0.064360800299388,0.0
0.0192682059217884,0.0509909504179058,-0.4123616467200516,-0.1172425561903656,-0.1791682895053665,0.0192682059217884,-0.9874951533018324,0.0
-0.6158759678728883,-0.5221772140182092,0.713177464013383,0.688121756760748,0.8758627746689386,-0.6158759678728883,0.8744982044767159,0.0
-0.8841035533846565,-0.3832570692806866,-0.4441808610116478,-0.6417293438975328,0.2133120998887955,-0.8841035533846565,-0.3128140285671278,0.0
0.176572818538485,-0.4958999204997704,0.5623251221487273,-0.056030016715485,-0.9855774565276046,0.176572818538485,0.8965118431769806,0.0
0.7843593862184347,0.9715672379552333,-0.517675177215456,-0.6423507160224778,0.9306630927426842,0.7843593862184347,0.9033974253306364,0.0
-0.2310395402418539,-0.5446991328746013,-0.1658899743583253,0.3558345042089459,-0.8732814458162491,-0.2310395402418539,-0.3271025217272085,0.0
0.8773784928214443,-0.4367976644851537,-0.1245900416883909,-0.6568845118443836,-0.9464880510012972,0.8773784928214443,0.6874923644860721,0.0
0.1591318929516385,0.9015889501142436,-0.5326805691588941,-0.3410754403652301,0.593140255387399,0.1591318929516385,-0.776981743807081,0.0
-0.8264540964014406,-0.5922651888149868,2.4927062287928186,0.9451023383233966,-0.0887662673931263,-0.8264540964014406,0.3658191746294137,0.0
0.2403653467016622,-0.9477790451137786,0.2158797160783576,0.1016855857320775,-0.6715707915123911,0.2403653467016622,-0.5576577178711665,0.0
0.2579776180490247,-0.2513116943452913,2.3604800272434523,1.047770939320677,-0.208552916326612,0.2579776180490247,0.1544099157350648,0.0
0.9360482534806528,-0.2091393536989137,0.2567637111299799,-0.2994697951359319,0.0645263285452125,0.9360482534806528,-0.6758529313491524,0.0
0.8215569055008138,1.088078922452376,0.6118235952626332,0.0320975903803393,0.862960883728182,0.8215569055008138,0.7785508155781016,0.0
-0.5921296055115002,0.544463485632918,0.8690035638532069,0.4031095779665147,0.7594065072629592,-0.5921296055115002,-0.5106195251536773,0.5
-0.5379415985281817,-0.3525037066171316,-0.4828907470215624,0.1925733772958297,-0.3106574495910476,-0.5379415985281817,0.8232125290362295,0.0
-0.6314440804946789,-0.2287637469727826,0.006468036766956,-0.5670798570675488,0.8145015666142346,-0.6314440804946789,1.0018654531620856,0.0
0.2075629087203244,0.0075584479015997,-0.4799077317735101,-0.720468997431594,0.6115637450859818,0.2075629087203244,0.9033061492638746,0.0
-0.9306795935997788,-1.092601160385564,-0.4212265087830666,0.0195738043226811,0.0858083915170158,-0.9306795935997788,0.0326536362079118,0.0
-0.0046489777067579,-0.3163644988629577,-0.5197288589312546,-0.5566098964431303,-0.0867296972040951,-0.0046489777067579,-0.4108573577872383,0.0
-0.2907212481865026,-1.2856869859376976,-0.0192522369503646,-0.520967852369926,-0.2502840658840228,-0.2907212481865026,-0.8328901275120781,0.0
-0.6387988456635182,-0.623652400038726,-0.0646926902271304,-0.7942185710934058,0.9492234503317114,-0.6387988456635182,-0.3049905798560539,0.0
-0.3617257194244858,-0.2629993459239312,2.28008594580338,0.982619621487156,-0.6388667579169263,-0.3617257194244858,-0.4385604766148749,0.0
0.6168621715620535,0.3268718275482367,2.18860635074626,0.7482412506731461,-0.6347533444106278,0.6168621715620535,-0.0230129706244086,0.0
-0.5715579393368326,0.1369199910045659,0.0590378219266329,-0.2054652420923697,-0.4604368165112233,-0.5715579393368326,0.0885690965559545,0.0
0.5034354514561734,0.5157693333735119,0.7160728773882311,0.2353780143461273,0.9731708341676216,0.5034354514561734,0.6817828981160433,0.0
0.1950191505833826,-0.2538011539011466,0.6894002452135953,0.2183845816273233,-1.0179646948922585,0.1950191505833826,-0.1652082128474349,0.0
-0.9781427255256998,-0.2940770414899274,0.6205673700535728,-0.5251143018921522,0.6824573045982701,-0.9781427255256998,-0.7756517089110737,0.0
0.3107215961369813,1.119290666703091,-0.5124742498003476,-0.2094500140170817,0.5778253253921285,0.3107215961369813,0.7044089149098659,0.0
-0.1866504911870649,-0.3887521874678509,-0.4354740679100704,-0.6235016053466591,-0.8550183436477211,-0.1866504911870649,0.9912669985466808,0.0
0.0137646794654627,0.1632908036874404,-0.4551704657208512,-0.3517765554636844,0.4023494637848832,0.0137646794654627,0.252739010009291,0.0
0.1754154018965073,1.074510826532751,-0.3898308348702131,-0.0694049207739714,0.73575372023087,0.1754154018965073,0.4337494670239172,0.0
0.5022083798965021,0.6035241372972444,0.9780768358700762,0.1988812458532986,0.7621711653842106,0.5022083798965021,0.7789309467633646,0.0
0.6318450339912174,0.523820040350277,0.0201327138533166,-0.7463505220108013,0.6562704467859717,0.6318450339912174,0.6898255108152012,0.0
-0.6269322304468257,0.3817057188029472,1.757095723432026,0.9184561039414578,-0.0851108135624474,-0.6269322304468257,-0.4758464923811514,0.0
0.9565913264661589,0.973616478271952,0.0146130262436332,0.7478415080854083,-0.1314999277643466,0.9565913264661589,0.2688316050583289,0.0
-0.7048557958997709,-0.1449661482614297,-0.0807090505568943,0.9291656955088858,-0.6270213951796647,-0.7048557958997709,0.2054977291438566,0.0
-0.0511177665512057,-0.051330694342085,-0.0640800671311201,0.0649880994951304,-0.0973666067913911,-0.0511177665512057,-0.6805067030879755,0.0
-0.4275893688891742,-0.1498897217354877,2.243668419231675,0.890750917701783,0.5827533940046973,-0.4275893688891742,0.0536875205266329,0.0
-0.0762653553990817,-0.2150574509941946,-0.4156896641940091,-0.0941154343949635,-0.4688740913291287,-0.0762653553990817,-0.5268763498681585,0.0
0.4243138944506632,-0.5175851469468037,-0.1848062245475809,-0.2559574757795981,-1.0062782062846634,0.4243138944506632,-0.202042613608212,0.0
0.574087140589953,-0.4403313852936547,-0.0588948915061217,-0.8403275520529786,0.0902884315661162,0.574087140589953,-0.928795165388755,0.0
0.9447262716606608,0.1748210473405317,-0.4525393900070672,-0.1102839233049499,-0.1517948749823749,0.9447262716606608,-0.9853667406165288,0.0
0.538079252827907,-1.2229674467299378,0.0387005572786336,-0.6433962187938665,-0.6600607526677394,0.538079252827907,0.2937566982832075,0.0
0.7959671774097268,-0.1127015495155698,-0.5257013957571577,-0.6722903777926929,0.5332638811667273,0.7959671774097268,0.5306308354287755,0.0
-0.1828981580555717,-0.6145641163242439,-0.3569913329812978,0.1441680137224869,-0.765771469784757,-0.1828981580555717,-0.315780075830342,0.0
0.7051492643578346,0.4051317568867378,-0.4035553920168769,0.1709859191291268,0.3308754351322829,0.7051492643578346,0.2922036501427566,0.0
0.1105863413506787,1.0382153514513257,2.246224770767896,0.7555645142831586,0.8413859281246437,0.1105863413506787,-0.0597005693617635,0.0
-0.9200856981239456,-0.1525404698355011,-0.2202993039193218,0.1074901558655407,0.8171896845595815,-0.9200856981239456,0.3965601633745825,0.0
-0.7270922538963817,0.4801583403032058,-0.0430041190507328,-0.5549635514412216,0.9572491934712098,-0.7270922538963817,0.0270053160233489,0.0
0.5298508009506078,1.0931723530650634,0.7239392825085745,0.5604028746547546,0.9032023767631508,0.5298508009506078,-0.9406463967969408,0.0
0.4315082693059554,0.2903896092605709,2.0743979192089115,0.7948404330776115,0.1894436178384032,0.4315082693059554,-0.7833293191462896,0.0
-0.7463520401128488,-0.3790955326582761,-0.4797380686718064,0.1468254615581327,-0.1191767729414975,-0.7463520401128488,0.055741226513306,0.0
-0.8874443479529461,-0.8239199733238097,0.1054858094300749,1.153970875461857,-0.6531108457600907,-0.8874443479529461,0.5026745045597653,5.0
0.6771888698737493,0.9117005146340484,0.6371645075483698,0.3438932164482224,0.7126023933203297,0.6771888698737493,0.250683022306514,0.0
-0.1028405991911507,1.7989890014060947,0.0072464866272706,1.0543909238710665,0.9100621807023828,-0.1028405991911507,0.0566161870204423,0.0
0.6507712075938828,0.2365432168438457,1.784429038322408,0.9200640662910684,-0.3940423394838028,0.6507712075938828,0.6026332662341625,5.0
-0.2140772747065902,0.2567872680004624,-0.50069307690276,-0.0716130655368851,0.6434000045329853,-0.2140772747065902,-0.3434138525037619,0.0
-0.1174884255557814,-0.5135788723820321,-0.1568175028351388,-0.4150347945294668,-0.4230429634756045,-0.1174884255557814,0.1873156371104096,0.0
0.3495584121381862,0.1075822652793751,-0.0411746256863809,-0.5097109876848358,0.4024055669497785,0.3495584121381862,-0.0082730717153919,0.0
-0.9778325732550032,-1.1952067670481263,-0.118445400672146,-0.8708996539114231,-0.2670223036802747,-0.9778325732550032,-0.0538569737267612,0.0
0.7457569679860019,0.671362657238498,-0.1229383060671262,-0.6458962966434465,0.9690718909396676,0.7457569679860019,0.7219535738930923,0.0
0.475971292818568,-0.6768406611395096,0.9750417955937368,0.5189742410810626,-0.7771945820111918,0.475971292818568,0.2440009292446588,0.0
-0.3755492500086599,-0.4383323020663477,0.6379015504381187,0.2418772523299946,-0.5014029681004831,-0.3755492500086599,0.0030081180162119,0.0
0.7868435596472155,-0.0462411353767645,0.0269179469195716,-0.691198921050961,-0.0449730698295449,0.7868435596472155,0.6654740877499092,0.0
-0.2691006725225233,0.2424290610822995,0.0151808092602279,-0.0044147843218255,0.2542814330912045,-0.2691006725225233,0.1814297704922763,0.0
0.9495274307173212,1.6624540094065894,-0.4234234599502265,0.2085662979835635,0.7182567241808093,0.9495274307173212,0.6839446903996815,0.0
-0.095330283486257,-0.7688169073596876,-0.5351603696748811,-0.330870203320009,-0.0547805122371227,-0.095330283486257,0.2562973303578191,0.0
0.8930431939527115,0.0247954519611384,0.0052362570111218,-0.6459562838809169,-0.1022312928010616,0.8930431939527115,0.7326651893226288,0.0
0.518181065198795,0.5114703272498385,2.376176319423821,1.214014306188148,-0.4657770605435794,0.518181065198795,-0.1735355270634293,0.0
0.6679860419583027,0.4648511727082003,0.5203700814887265,-0.1021555381696504,0.1535833400958454,0.6679860419583027,-0.5023677088783568,0.0
-0.374718551981117,1.4070850763451417,-0.1023200238497319,0.0997601616747875,0.9618106435993388,-0.374718551981117,0.5440465104389017,0.0
0.3634578288296839,0.0240132964604715,-0.4849942007031953,-0.4577911927403755,0.1859459396386166,0.3634578288296839,0.2149723847074879,0.0
0.0584378064871439,0.8657355974882932,-0.021707577495403,-0.5572761027625296,0.932679182985784,0.0584378064871439,0.3231470438787238,0.0
-0.8867439490768605,-1.9538866529970629,-0.0606181567768443,-0.7836206240003514,-0.8013160409469512,-0.8867439490768605,0.704128508870991,0.0
0.3100025119688074,0.6794997882087028,0.027341015046707,1.3427103464791803,0.7762550616347076,0.3100025119688074,0.8904978247133714,0.0
-0.2672848810342434,-1.148022103187572,-0.1041137761697404,0.2830789828211313,-0.841831861382343,-0.2672848810342434,-0.2454666838238942,0.0
0.6131211232657764,-0.4632145854575619,0.2590904157168132,-0.2928500111719891,-0.7004289003095016,0.6131211232657764,-0.8112603029276175,0.0
0.9402184583665296,-0.4751441242425197,-0.5824922835819123,-0.2808795229446852,-0.0146873606336773,0.9402184583665296,-0.1362114590632736,0.0
0.0506883137526407,-0.6456953441015526,-0.1159780320378114,-0.7578463613647888,-0.9297014625106264,0.0506883137526407,0.2884332135391108,0.0
-0.4042601648106507,-0.1681959731811328,-0.062858465498769,-0.7751573767238557,0.7949361024444149,-0.4042601648106507,-0.6363930314677314,0.0
-0.5793615752844726,-0.3349026387139587,-0.5118157665982445,-0.0637157460630107,0.8934406056172082,-0.5793615752844726,1.0034784808783597,2.5
-0.6819280872098827,0.0200094263550394,0.3998807527020482,-0.5409557877706662,0.6561917771652345,-0.6819280872098827,-0.3998766729285006,0.0
-0.564102982215381,-0.8795951997844998,0.8010866479584671,0.0698734888877543,-0.3090070291319339,-0.564102982215381,0.6113202299482722,0.0
0.4997976068988817,0.3149108046075838,0.0814037144048251,1.1580703445157987,-0.8913243623099113,0.4997976068988817,-0.4493415868893233,0.0
0.6247674969615535,-1.092051058295605,0.2317963544442794,-0.2194661005148388,-0.881527500588147,0.6247674969615535,0.0371173758587199,0.0
0.8972759372230141,0.3460254014906583,-0.2380727505847428,-0.285299731530727,0.4253490528768511,0.8972759372230141,-0.982780432426029,0.0
0.4202865426442211,-0.2538809558660407,-0.0511209700813424,-0.8375396362960662,0.5079896995131125,0.4202865426442211,-0.9733840684819608,0.0
0.0682379623512033,-0.0306415898036844,-0.4110208779252381,0.0699889160883699,-0.5890030342317719,0.0682379623512033,0.7563460022902135,0.0
-0.8310361750808258,-0.757418400404585,-0.0253965193993768,-0.9193814650793568,0.4859757708863353,-0.8310361750808258,0.0309022263666705,0.0
-0.6464148903172127,-0.9399044739238146,-0.4670679860440963,-0.6240817653693995,-0.3334601841202714,-0.6464148903172127,0.1796182175618368,0.0
0.7467842493488884,0.8994323933256084,0.0202391737023227,0.6519776315393376,-0.2422518891951565,0.7467842493488884,0.9641391149988722,0.0
-0.8070461681830121,-1.91745945023512,-0.0019454655409834,-0.8135743028051097,-0.4904452236523617,-0.8070461681830121,-0.6185270428969019,5.0
0.8941568479710074,0.3493074152889184,2.333163637098232,0.7039632234564104,-0.8415053397006566,0.8941568479710074,-0.2176890598900254,0.0
0.8425863762242335,0.4167141442504523,2.375849050648412,0.4717366952820243,-0.4838134303837749,0.8425863762242335,-0.9796717752378848,5.0
-0.1862895607111559,-0.2776546268272369,0.0318439194484149,-0.5793323062660277,0.3663328411287173,-0.1862895607111559,-0.2218571400199885,0.0
-0.4909658020870976,0.5837700365606503,0.0392184247073064,1.328069501505934,0.828945021753395,-0.4909658020870976,-0.2912182554623385,0.0
-0.7945024743056428,-1.0595409514297882,0.805791673307323,0.1178408314934552,-1.0354123165525544,-0.7945024743056428,-0.8011032878548636,0.0
-0.3788195436136158,-1.0219597684574069,-0.443341345635345,0.0724142469127296,-0.5529146426902048,-0.3788195436136158,0.941437253789686,0.0
0.6115518787053543,-0.2540638653994874,0.7527646764725798,0.2156640393607112,-0.3990607017922701,0.6115518787053543,0.4969258718948008,0.0
-0.1702008325286827,-0.136794970070367,0.0473387855372578,1.1360801847656448,-0.7840479194983775,-0.1702008325286827,0.3310308193340859,0.0
0.9771761962943136,1.347098583539274,0.7995508032126424,0.3222480915429312,0.8383573758290511,0.9771761962943136,0.5640018717734105,0.0
-0.600814988487936,-0.2043631825292748,-0.0613717705628472,0.5718308882523807,0.5156687439430142,-0.600814988487936,-0.3702123799386587,0.0
-0.952507028355322,-0.37798735140043,-0.3953276063349281,-0.0228273428548102,0.1327636375203885,-0.952507028355322,-0.214115345136441,0.0
-0.1437238094289065,0.2846432534655992,-0.4573873059086145,0.1197889281192484,0.8308070751699808,-0.1437238094289065,-0.704505013290504,0.0
0.7572014345765399,0.5656799562180574,0.112285879855952,0.7918033250746193,-0.8686940150337173,0.7572014345765399,-0.4647999352236036,0.0
-0.441935777387062,0.5601397523583401,1.906553712572368,1.1267593941572016,0.2947791771177651,-0.441935777387062,0.7134333445365459,0.0
0.7648069828511002,0.5692212804686044,0.641465180151728,0.6268212858346797,0.5510277568070131,0.7648069828511002,-0.92437656695942,0.0
-0.2367951071303913,0.0785636569763113,-0.5265977763451135,-0.6509122464667978,0.6429127420105607,-0.2367951071303913,-0.0992904082392844,0.0
0.6489613435630714,-0.6061674734328776,0.454522649648619,-0.1009888500102504,-0.9184732373735792,0.6489613435630714,-0.6617180525326175,0.0
0.3565351019498894,1.0614088499172056,1.8153002623747423,0.7738622251795365,0.6262313314542013,0.3565351019498894,0.9564131290475224,0.0
0.7805048767303508,-0.7214814292410467,0.3505205737555234,-0.4181224589152542,-0.5865941466512611,0.7805048767303508,0.9516334564640534,0.0
-0.3221809549171318,0.3134057627424345,-0.514369147385761,-0.4859504224437949,0.000676106443529,-0.3221809549171318,-0.8884650373178286,0.0
0.7274700447582623,-0.3675421013365217,-0.1174624130566724,-0.6134480235544507,-0.473725909816981,0.7274700447582623,0.8783842573690571,0.0
0.5062347145970099,0.2557884349068958,0.4448543251173442,-0.5463735769955885,0.6126517961181948,0.5062347145970099,-0.3078985147491872,0.0
